,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Belarus,Brazil,Canada,Switzerland,Chile,China,Colombia,Cyprus,Czech Republic,Germany,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Greece,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,"Korea, Rep.",EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,EMDE Middle East & N. Africa,Netherlands,Norway,New Zealand,Pakistan,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Uruguay,United States,"Venezuela, RB",Vietnam,World (WBG members),South Africa
2014M03,7.795889,6.893987,5.851419,8.141228,8.564183,11.56,3.8,0.470391,6.745024,7,3.072344,6.493476,4.077071,9.471512,16.2,6.5,5.19441,5.163904,NA,10.6,4.002827,7.330095,4.770796,13.34961,6.750493,25,7.9,8.492282,9.8,6.6,27.1556,7.947015,3.140547,20.2,7.67037,9.3,12.7,5.430308,5.8,12.38084,11.9,3.67888,5.1,3.4,6.673009,NA,4.3,10,7.117024,9.3,9.702102,3.705611,5.33,6.682266,28.15794,6.01719,11.11779,9.23204,3.4,5.44523,6,6.477963,7.4,12.9,14.34971,5.4,5.109303,8.838679,5.69424,2.1,24.91391,13.12,13.5,8.0574,0.81,15.12872,9.3,4.07,6.1,6.7,7.112203,2.1,6.953385,24.91391
2014M04,7.616406,7.115331,5.856461,8.196826,8.509326,11.43,3.8,0.463984,6.742505,7,3.054011,6.200204,4.078415,8.978777,16,6.4,5.097829,5.032136,NA,10.6,3.97288,7.325177,4.680175,13.31943,6.718252,24.8,7.1,8.259774,9.77037,6.4,27.10912,7.779452,3.180703,20.1,8.325926,9.3,12.4,4.68102,5.8,12.48276,11.9,3.656126,5.1,3.6,6.481568,NA,4.3,9.6,7.146532,9.3,9.900959,3.98455,4.91,6.650577,28.29293,5.858944,11.12304,9.293336,3.4,5.31022,6,5.77057,6.8,12.7,14.45181,5.2,5.088407,8.838679,5.694011,1.9,25.12849,13.05,13.3,8.094707,0.79,14.86422,9.4,4.03,6.5,6.2,6.867673,2.1,6.892517,25.12849
2014M05,7.612427,7.262315,5.984063,8.344491,8.46343,11.36,3.8,0.459831,6.761083,7,3.029307,6.026404,4.077436,8.924595,16,6.2,4.96337,4.987718,NA,10.6,3.973717,7.342275,4.54298,13.3257,6.722548,24.6,7.1,8.625205,9.792593,6.3,27.12623,7.768824,3.179062,19.8,8.348148,9.3,12.2,4.900972,6,12.60515,11.9,3.562861,5.1,3.6,6.488573,NA,4.3,9.6,7.201419,9.1,9.922605,4.189194,4.95,6.656905,28.20047,5.795023,11.12728,9.154463,3.3,5.240437,6,5.477923,6.8,12.6,14.32532,5.2,5.066855,8.838679,5.695745,1.9,25.25654,13,13.2,7.687958,0.83,14.82719,9.6,3.98,6.6,6.3,7.044813,2.1,6.895203,25.25654
2014M06,7.478254,7.397492,6.111131,8.521695,8.503012,11.19,3.8,0.488259,6.663814,7,3.044308,6.244548,4.080213,9.619173,16.1,6.1,4.866744,4.970105,NA,10.6,3.991574,7.368057,4.408626,13.3426,6.739233,24.4,7.1,8.796065,9.837037,6.1,27.11894,7.64171,3.235411,19.4,8.225926,9.3,12,5.573235,6.4,11.61448,11.9,3.674075,5,3.5,6.543082,NA,4.3,9.2,7.16187,9,9.939094,4.270341,4.83,6.675566,28.11977,5.776915,11.13783,8.945086,3.5,5.204512,6,6.273355,6.8,12.4,14.11781,5.2,5.073865,8.838679,5.699007,1.9,25.28418,12.87,13.2,8.058621,1.2,14.83621,9.9,3.97,6.9,6.1,6.924881,2.1,6.882555,25.28418
2014M07,7.564549,7.499104,6.179916,8.413228,8.510528,11.11,3.8,0.502472,6.791565,7.1,3.03476,6.268295,4.074008,8.989231,16.3,5.9,4.670259,5.051777,8.884129,10.6,3.96363,7.438776,4.146165,13.12899,6.726824,24.4,7.9,8.143079,9.948148,6,25.99379,7.707097,3.345902,19,7.677778,9.3,11.9,4.664731,6.1,13.00947,11.9,3.824241,5.1,3.4,6.559901,NA,4.3,9.3,7.101001,8.8,9.365614,4.267401,5.19,6.666321,28.10391,5.861157,10.97069,8.814433,3.6,5.200896,6,5.621689,6.6,12.3,13.6475,5.2,5.112352,8.838679,5.702987,1.9,25.21591,12.79,13,7.895385,0.9,15.06777,10.3,3.95,5.9,6.2,6.659195,2.1,6.889339,25.21591
2014M08,7.498382,7.600714,6.082628,8.436421,8.505391,10.96,3.8,0.502825,6.861469,7,3.018809,6.534154,4.076556,9.105056,16.3,6,5.065429,4.963083,8.538966,10.6,3.959531,7.371616,4.011072,13.1054,6.721313,24.2,7.9,8.533823,10.0037,6,25.82391,7.64439,3.322432,18.8,7.477778,9.3,11.7,5.047826,6.2,12.8101,11.9,3.476825,5,3.4,6.573305,NA,4.3,9.3,6.996498,8.7,9.371977,4.25618,4.84,6.661431,28.0223,5.855118,10.96364,8.783377,3.8,5.238413,6,6.207617,6.6,12.1,13.45862,5.2,5.101042,8.838679,5.706987,1.9,25.25231,12.66,12.9,7.978031,0.75,15.08382,10.2,3.93,6.9,6.1,6.753699,2.1,6.872061,25.25231
2014M09,7.432924,7.601221,6.164361,8.526384,8.536932,11.05,3.8,0.51386,6.892021,6.9,3.033658,6.496142,4.074299,8.80929,16.3,5.8,5.130687,4.916987,8.276535,10.6,3.962624,7.438093,3.915317,13.0923,6.718041,24,7.9,9.014549,10.04815,6,26.24511,7.573567,3.31253,18.6,7.344444,9.3,11.4,4.289724,6.2,12.74017,11.9,3.509396,5,3.4,6.481911,NA,4.3,9.1,7.083449,8.6,9.445874,4.197546,4.76,6.661228,27.92781,5.828645,10.97095,8.764249,3.8,5.318916,6,5.311651,6.6,11.9,13.3469,5.2,5.174683,8.838679,5.711565,1.9,25.29345,12.42,12.9,7.815002,0.87,15.08084,10.5,3.92,6.3,5.9,6.842144,2.1,6.856725,25.29345
2014M10,7.359991,7.576597,6.324454,8.537762,8.567264,10.93,3.8,0.525818,6.846406,6.7,3.029148,6.35509,4.087122,8.971344,16.3,5.8,4.932557,4.862936,8.159894,10.6,3.966865,7.37336,3.894883,12.87453,6.711399,23.9,6.3,9.114858,10.0963,5.9,25.86415,7.498963,3.309377,18.5,7.322222,9.3,11.1,5.021985,5.4,12.89246,11.9,3.558596,5,3.6,6.491688,NA,4.3,9,6.985117,8.6,9.830292,3.234449,4.65,6.656753,27.70086,5.686672,10.94137,8.775759,3.9,5.414743,6,6.405953,6.5,11.7,13.40988,5.1,5.180545,8.838679,5.716654,1.9,25.05195,12.4,12.8,8.030933,0.83,14.9928,10.4,3.88,6.8,5.7,6.520914,2.1,6.837223,25.05195
2014M11,7.386322,7.414644,6.302003,8.618999,8.555062,10.75,3.8,0.545087,6.866501,6.7,3.004825,6.2547,4.085021,8.794627,16.6,5.9,5.044046,4.805081,7.999068,10.6,3.956282,7.398297,3.843645,12.84548,6.703861,23.8,6.3,8.96555,10.10741,5.7,25.18556,7.516857,3.30562,18.2,7.288889,9.3,10.9,4.124777,5.6,13.49715,11.9,3.400809,5,3.5,6.446493,NA,4.3,9,7.024511,8.6,9.854635,3.585362,4.66,6.650642,27.62589,5.649843,10.93222,8.853332,3.8,5.473177,6,5.857673,6.5,11.6,13.32877,5.1,5.226377,8.838679,5.713075,1.9,25.10089,12.31,12.8,8.038035,0.62,14.9781,10.5,3.86,7.1,5.8,6.712132,2.1,6.836255,25.10089
2014M12,7.216537,7.261469,6.122203,8.676909,8.572943,10.49,3.8,0.540049,6.962096,6.7,3.027783,6.390747,4.07906,9.248768,16.5,5.8,4.707944,4.805382,7.823944,10.6,3.958301,7.310545,3.821209,12.81589,6.690096,23.6,6.3,9.242518,10.0963,5.7,26.28592,7.354117,3.275062,18.1,7.288889,9.3,10.7,4.619936,5.7,12.08809,11.9,3.370637,5,3.7,6.396013,NA,4.3,8.8,6.856582,8.5,9.837617,4.243552,4.14,6.638984,27.5005,5.643828,10.92006,8.964042,3.9,5.492359,6,5.643574,6.5,11.3,13.24249,5.1,5.204235,8.838679,5.733106,1.9,25.02919,12.21,12.7,7.467666,0.79,14.97431,10.3,3.81,7,5.6,6.856705,2.1,6.792223,25.02919
2015M01,7.213419,7.032931,6.284886,8.682818,8.519096,10.47,3.5,0.627215,7.06249,6.6,3.054124,6.360472,4.057364,8.72718,16.6,5.9,4.705154,4.783806,7.677203,11.2,3.952804,7.346591,3.681265,12.80561,6.482544,23.4,6.1,8.571762,9.988889,5.6,25.0095,7.340562,3.343101,17.7,7.440741,8.5,10.8,3.947198,5.7,11.94702,13.1,3.498551,5,3.6,6.451347,NA,4.7,8.6,6.921893,8.6,9.366791,5.985279,4.38,6.429,27.3107,5.796313,10.96209,8.955632,4.1,5.449977,5.9,6.641725,6.4,11.2,13.22474,5.2,5.251905,8.138622,5.547465,1.8,26.03597,12.17,12.6,7.873638,0.93,14.96177,10.3,3.76,6.5,5.7,6.537341,2.33,6.624331,26.03597
2015M02,7.159254,6.789778,6.090028,8.880275,8.696676,10.36,3.5,0.693689,7.299093,6.8,3.085284,6.292923,4.051519,8.710048,16.5,5.8,4.859814,4.785573,7.517914,11.2,3.943624,7.460251,3.726642,12.80062,6.499116,23.1,6.1,9.486249,9.988889,5.5,24.69379,7.288872,3.319564,17.7,7.418519,8.5,10.7,4.687998,5.3,12.13133,13.1,3.53798,5,3.6,6.555495,NA,4.7,8.6,6.966014,8.6,9.344454,6.164273,4.43,6.446724,27.20456,5.774766,10.96458,8.842103,4.3,5.407412,5.9,6.104755,6.4,11.1,13.09952,5.3,5.516745,8.138622,5.592763,1.8,25.91763,12.1,12.5,7.827093,0.83,14.99151,10.3,3.73,6.9,5.5,7.429283,2.33,6.62718,25.91763
2015M03,7.111743,6.586962,6.125934,9.036866,8.720581,10.37,3.5,0.745264,7.42077,6.8,3.117483,6.172441,4.048761,8.645759,16.1,5.7,4.614918,4.709034,7.40781,11.2,3.94336,7.486449,3.839701,12.79695,6.492075,22.9,6.1,9.244462,10.02222,5.5,26.74247,7.239601,3.267018,17.6,7.340741,8.5,10.6,3.736967,5.4,12.39288,13.1,3.407316,5,3.5,6.461429,NA,4.7,8.4,6.835423,8.7,9.383777,6.112897,4.28,6.441207,27.07384,5.711237,10.97301,8.860215,4.4,5.388185,5.9,5.87177,6.4,11,12.93683,5.3,5.608598,8.138622,5.586351,1.8,26.05866,11.97,12.5,7.539696,0.88,15.06803,10.3,3.74,7.1,5.4,6.116878,2.33,6.612288,26.05866
2015M04,7.090697,6.452298,6.131981,9.179529,8.667614,10.37,3.5,0.830078,7.596367,6.8,3.145097,6.22782,4.042603,9.570503,15.6,5.3,4.864764,4.739133,7.369673,11.2,3.923827,7.429574,4.280772,12.77726,6.502511,22.7,6.7,9.369879,10.17778,5.6,25.48078,7.217275,3.293209,17.4,7.148148,8.5,10.3,4.281099,5,11.92446,13.1,3.387354,5,3.6,6.801019,NA,4.7,8.3,6.841256,8.6,9.312164,4.943196,4.35,6.452805,26.89186,5.518547,10.95992,8.903496,4.3,5.431884,5.9,8.048971,6.2,10.9,12.48823,5.3,5.600195,8.138622,5.589309,2,24.67907,11.79,12.4,7.732203,0.78,15.1773,10.2,3.76,7.8,5.4,6.761364,2.33,6.616616,24.67907
2015M05,7.137296,6.310654,5.908449,9.292865,8.604957,10.28,3.5,0.907155,7.831192,6.8,3.168058,6.282581,4.04122,9.040925,15.3,5.1,4.647331,4.707049,7.378241,11.2,3.924319,7.45057,4.386885,12.7578,6.505596,22.5,6.7,9.538969,10.21111,5.6,24.07262,7.253572,3.282079,17.3,7.003704,8.5,10.1,4.695292,5.1,12.33805,13.1,3.375448,5,3.8,6.791895,NA,4.7,8.9,6.887772,8.6,9.331875,4.547735,4.43,6.457576,26.76971,5.427066,10.95966,8.863877,4.5,5.458919,5.9,7.136819,6.2,10.8,12.29718,5.3,5.650522,8.138622,5.592894,2,24.86785,11.68,12.5,7.585811,0.82,15.24541,10.3,3.76,7.3,5.6,6.546205,2.33,6.628143,24.86785
2015M06,7.067072,6.222088,5.996746,9.360172,8.456465,10.09,3.5,0.967184,8.151537,6.9,3.202275,6.267804,4.04138,8.615117,15.1,5,4.666725,4.670893,7.427724,11.2,3.926129,7.389718,4.465091,12.74449,6.506294,22.3,6.7,9.568509,10.21111,5.5,26.34429,7.181007,3.252834,17.2,6.848148,8.5,9.9,3.506081,5.4,12.49408,13.1,3.384263,5,3.8,6.830195,NA,4.7,9.1,6.831261,8.7,9.349354,4.111414,4.42,6.460744,26.67159,5.364117,10.95967,8.714011,4.7,5.496473,5.9,5.747569,6.2,10.6,12.18006,5.2,5.566411,8.138622,5.597774,2,24.90125,11.64,12.4,7.524879,0.86,15.27765,10.4,3.77,7.4,5.3,7.131116,2.33,6.615082,24.90125
2015M07,6.932393,6.114594,6.331055,9.156975,8.009454,9.92,3.5,1.005352,8.384601,6.8,3.196601,6.342064,4.05158,8.532708,15.1,4.9,4.60707,4.550059,7.660799,11.2,3.947442,7.285264,4.357826,12.81353,6.531238,22,5.4,9.725915,10.14815,5.4,25.6029,7.049901,3.255309,17,6.622222,8.5,9.6,4.228511,5.5,11.59909,13.1,3.422849,5,3.7,6.959654,NA,4.7,9,6.774367,8.8,9.823241,4.318232,4.48,6.488834,25.67294,5.278605,11.06641,8.420892,4.6,5.63262,5.9,6.537512,6.4,10.4,12.25847,5.2,5.515338,8.138622,5.603977,1.9,25.26989,11.54,12.3,7.21899,0.92,15.27689,10.2,3.76,7.3,5.2,6.949875,2.33,6.60906,25.26989
2015M08,6.818764,6.018778,6.149492,9.156959,8.001198,9.84,3.5,1.002316,8.667079,7,3.213345,6.264557,4.050564,9.292429,14.8,4.8,4.332741,4.505885,7.763352,11.2,3.949085,7.316664,4.419631,12.76789,6.549513,21.7,5.4,9.631548,10.1037,5.3,23.84646,6.941452,3.304312,16.8,6.488889,8.5,9.5,3.978587,5.2,11.68015,13.1,3.362798,5,3.5,7.08962,NA,4.7,8.9,6.760182,8.8,9.830003,4.296381,4.39,6.509102,25.58177,5.236481,11.04985,8.540302,4.6,5.607565,5.9,6.569444,6.4,10.3,12.22254,5.1,5.599153,8.138622,5.610968,1.9,25.30117,11.36,12.2,6.87883,0.98,15.27451,10.3,3.77,7.7,5.1,6.362733,2.33,6.601747,25.30117
2015M09,6.783418,5.838938,6.107224,9.147784,8.168454,9.74,3.5,1.027792,9.025749,7.1,3.226436,6.290464,4.048937,9.415525,14.2,4.7,4.499107,4.395045,7.659765,11.2,3.943091,7.223801,4.529634,12.73389,6.556924,21.4,5.4,9.236438,10.04815,5.2,25.51361,6.902945,3.299991,16.8,6.388889,8.5,9.5,3.88795,5.1,11.42555,13.1,3.403252,4.9,3.5,7.23115,NA,4.7,8.8,6.555517,8.7,9.943349,4.356407,4.19,6.518479,25.4841,5.21237,11.05678,8.352198,4.5,5.52315,5.9,6.70199,6.4,10.1,12.17954,5,5.479925,8.138622,5.618643,1.9,25.33581,11.32,12.1,7.285496,0.87,15.29219,10.3,3.81,8.1,5,6.920645,2.33,6.600863,25.33581
2015M10,6.728422,6.805269,5.962968,9.140916,8.611243,9.72,3.5,1.055891,9.227341,7,3.235874,6.287248,4.047917,9.202924,13.5,4.6,4.492149,4.337467,6.685628,11.2,3.923303,7.277328,4.62023,12.78947,6.558629,21.2,6.4,9.519541,9.937037,5.1,24.96193,6.846313,3.304971,16.5,6.425926,8.5,9.5,3.669801,5.2,11.59057,13.1,3.152619,5,3.5,7.320012,NA,4.7,8.9,6.677018,8.7,9.294162,4.49041,4.44,6.522094,24.72414,5.242492,10.9765,8.481828,4.6,5.004233,5.9,5.159012,6,9.9,12.10378,4.9,5.573858,8.138622,5.626835,1.9,25.22591,10.99,11.9,7.119124,0.9,15.33834,10.5,3.81,8.5,5,6.840194,2.33,6.591568,25.22591
2015M11,6.735963,7.346622,5.880694,9.125241,8.800401,9.83,3.5,0.999814,9.492511,7.1,3.264787,6.295892,4.043808,8.402087,13.2,4.5,4.534282,4.306391,6.573148,11.2,3.921465,7.328815,4.779792,12.73571,6.573844,20.9,6.4,8.981978,9.892593,5.1,23.63547,6.846943,3.297789,16.5,6.314815,8.5,9.5,4.898063,5.3,11.42126,13.1,3.279428,5,3.6,7.420952,NA,4.7,8.6,6.642623,8.7,9.313174,4.519429,4.07,6.539392,24.65062,5.192195,10.95829,8.374514,4.8,4.91328,5.9,6.97339,6,9.8,12.02522,4.8,5.826724,8.138622,5.619085,1.9,25.27832,10.81,11.9,6.847517,0.94,15.36635,10.3,3.85,8,5.1,6.930318,2.33,6.605294,25.27832
2015M12,6.71684,7.817754,5.708467,9.079813,8.833231,9.74,3.5,1.100387,9.498066,7.1,3.253869,6.148057,4.038355,9.137972,13,4.5,4.728831,4.251243,6.676432,11.2,3.914713,7.223526,5.026547,12.6751,6.579268,20.8,6.4,9.721941,9.87037,5.1,24.02104,6.817008,3.368033,16.2,6.159259,8.5,9.4,2.04936,5.2,11.63524,13.1,3.245181,5.1,3.5,7.582578,NA,4.7,8.4,6.572413,8.7,9.266692,4.494898,4.31,6.548399,24.54121,5.118805,10.92873,8.232094,4.8,4.914417,5.9,6.41279,6,9.6,11.9462,4.8,5.699801,8.138622,5.628136,1.9,25.1999,10.55,12,7.113582,0.89,15.39062,10.2,3.91,7.8,5,7.468204,2.33,6.605957,25.1999
2016M01,6.609535,7.774477,5.986748,9.065812,8.438424,9.58,4.3,1.050941,9.815528,7.2,3.302535,6.067016,4.049005,9.537866,12.9,4.3,4.264343,4.247705,7.545162,NA,3.898699,7.120174,5.498831,12.78702,6.448037,20.5,6.1,9.0314,9.92963,5.1,24.6028,6.714329,3.34236,16.2,5.885185,8,9,2.527883,5,11.19912,15.3,3.194731,5.1,3.6,7.66357,NA,4.4,8.5,6.486358,8.7,9.890132,4.442945,4.14,6.415155,24.5439,4.98758,11.19477,7.975871,5.1,5.213985,NA,5.915428,5.6,9.6,11.93116,4.7,5.560868,7.659494,5.541178,1.8,26.37941,10.21,12,6.995413,0.81,15.38478,10.1,3.93,7.6,4.9,6.737817,2.3,6.479579,26.37941
2016M02,6.620392,7.96754,5.670956,8.926086,8.243098,9.4,4.3,1.090273,10.04042,7.3,3.319871,6.103649,4.044173,8.834568,13.1,4.2,4.299626,4.158533,7.677712,NA,3.897499,7.051435,5.628596,12.756,6.45443,20.4,6.1,8.828418,9.907407,5.1,23.5336,6.719978,3.322333,15.9,5.696296,8,8.9,3.225531,5.3,11.57244,15.3,3.249902,5.1,3.8,7.786514,NA,4.4,8.3,6.405446,8.7,9.829234,4.396844,4.26,6.422925,24.43166,4.911692,11.17815,7.873892,4.9,5.214169,NA,6.3456,5.6,9.5,11.83597,4.7,5.511008,7.659494,5.591689,1.8,26.23346,9.92,11.8,7.058056,0.88,15.41891,10,3.93,7.8,4.9,7.134327,2.3,6.486873,26.23346
2016M03,6.626743,8.323001,5.641362,9.167515,8.122386,9.29,4.3,1.105244,10.26706,7.1,3.335081,6.304323,4.039181,9.814847,13,4,4.433018,4.145579,7.675916,NA,3.894906,7.090177,5.613415,12.72226,6.484819,20.2,6.1,9.125247,9.862963,5,24.18919,6.726218,3.379864,15.8,5.518519,8,8.9,3.864828,5.3,11.43576,15.3,3.229641,5,3.7,8.002304,NA,4.4,8.2,6.45681,8.6,9.843228,4.38817,4.14,6.454006,24.30026,4.857921,11.16616,7.810837,4.9,5.194201,NA,6.944564,5.6,9.5,11.70386,4.7,5.721916,7.659494,5.578334,1.8,26.37204,9.86,11.7,7.315304,0.92,15.48249,9.8,3.95,7.7,5,6.987512,2.3,6.512402,26.37204
2016M04,6.581257,8.997398,5.680156,9.174416,8.133054,9.04,4.3,1.101021,10.6443,7.1,3.340071,6.422721,4.057054,9.137663,12.9,4,4.142796,4.128207,7.439372,NA,3.922778,7.070443,5.291355,12.62297,6.501646,20.3,6.6,8.809999,9.737037,4.9,23.61293,6.676837,3.410206,15.5,5.337037,8,8.9,3.640455,4.9,11.65061,15.3,3.208569,5,3.6,8.074575,NA,4.4,8.2,6.535194,8.6,9.7965,4.471128,3.81,6.473651,24.08266,4.864313,11.11616,7.765358,4.8,5.079587,NA,7.074119,5.8,9.3,11.43457,4.8,5.705176,7.659494,5.58316,2.1,26.31861,9.75,11.5,6.857621,0.98,15.604,9.9,3.97,7.7,5,7.069201,2.3,6.516641,26.31861
2016M05,6.507495,8.799822,5.723588,9.184534,8.11756,8.9,4.3,1.074232,10.83851,6.9,3.369155,6.496666,4.055587,8.889346,12.8,4.1,4.338118,4.107276,7.305225,NA,3.926127,7.116204,5.186949,12.59872,6.521179,20.1,6.6,8.732574,9.692593,4.9,23.4626,6.605867,3.486736,15.3,5.192593,8,8.9,2.666251,4.8,11.57552,15.3,3.183567,5,3.7,8.174944,NA,4.4,8,6.370396,8.5,9.814157,4.521894,4.02,6.494938,23.95211,4.844461,11.1112,7.486265,4.8,5.02955,NA,7.266895,5.8,9.2,11.24466,5,5.645453,7.659494,5.589005,2.1,26.4993,9.64,11.4,7.15036,1.09,15.64087,10.3,3.96,7.8,4.8,NA,2.3,6.517215,26.4993
2016M06,6.510021,8.753757,5.683351,9.18918,8.080759,8.87,4.3,1.060215,11.11863,6.8,3.350841,6.59004,4.051768,9.418229,13,4.1,4.250422,4.05797,7.137153,NA,3.919515,7.201942,5.183294,12.5392,6.542468,19.9,6.6,8.929384,9.67037,4.9,23.80037,6.603646,3.45658,15.1,5.07037,8,8.8,2.629911,4.6,11.85306,15.3,3.097192,5,3.6,8.316617,NA,4.4,7.9,6.291797,8.4,9.831622,4.279895,3.94,6.518122,23.85214,4.838377,11.08524,7.394422,4.8,5.012413,NA,7.174828,5.8,9.1,11.07085,4.9,5.575269,7.659494,5.59626,2.1,26.56528,9.54,11.2,6.800088,1.01,15.6288,11,3.96,7.6,4.9,NA,2.3,6.534688,26.56528
2016M07,6.445852,8.719091,5.686123,9.118657,7.873795,8.7,4.3,1.007217,11.47753,7,3.335938,6.855017,4.040557,9.521953,12.9,4.1,4.237045,4.174729,6.726555,NA,3.882627,7.164373,5.370041,12.52368,6.545071,19.6,7.7,8.976267,9.7,5,23.54198,6.545355,3.35433,14.9,5.014815,8,8.4,2.784245,4.7,11.59645,15.3,3.017002,5,3.6,8.46247,NA,4.4,8.2,6.246973,8.5,10.08123,3.910559,3.82,6.520855,23.54394,4.846172,11.12279,7.26271,4.8,4.879061,NA,7.119318,5.3,8.9,10.89703,4.8,5.500351,7.659494,5.605051,2.1,26.81503,9.49,11.1,6.901977,0.96,15.52981,11.2,3.95,9,4.8,NA,2.3,6.523724,26.81503
2016M08,6.469973,8.683964,5.616076,9.111246,7.770999,8.5,4.3,0.998696,11.78533,6.9,3.343445,6.6369,4.034928,9.200333,13,3.9,4.111345,4.068337,6.720783,NA,3.878235,7.182277,5.396805,12.47019,6.550349,19.4,7.7,8.379956,9.7,4.8,23.72486,6.551021,3.389542,14.6,4.903704,8,8.3,3.150825,4.7,11.9007,15.3,3.152983,4.9,3.7,8.513964,NA,4.4,7.9,6.210919,8.4,10.09054,3.779154,3.78,6.53096,23.45382,4.766208,11.09601,7.121512,4.8,4.90118,NA,6.775984,5.3,8.7,10.7465,4.8,5.495756,7.659494,5.615092,2.1,26.85889,9.43,11,7.024831,0.97,15.47981,11.5,3.94,7.8,4.9,NA,2.3,6.532829,26.85889
2016M09,6.442793,8.572261,5.631131,9.000536,7.57751,8.31,4.3,0.921579,11.97966,6.9,3.333572,6.621636,4.033131,8.858576,13.1,3.8,3.872752,4.075013,6.714297,NA,3.876281,7.132565,5.415303,12.4191,6.547906,19.1,7.7,8.482772,9.7,4.8,23.05175,6.522204,3.380851,14.3,4.781481,8,7.9,3.002284,4.9,11.93781,15.3,2.994099,4.9,3.9,8.533089,NA,4.4,7.8,6.238062,8.3,10.2141,3.780524,3.86,6.529669,23.36419,4.641468,11.0954,7.106782,4.7,4.984314,NA,6.042069,5.3,8.6,10.6067,4.8,5.490293,7.659494,5.625921,2.1,26.89651,9.33,10.8,6.632192,0.96,15.452,11.4,3.91,8.4,5,NA,2.3,6.525361,26.89651
2016M10,6.363053,8.350777,5.598172,8.997856,7.350141,8.09,4.3,0.95641,12.2263,6.9,3.311581,6.403342,4.019467,9.226084,13.2,3.7,3.96549,4.123337,6.754198,NA,3.859518,7.184796,5.408621,12.42807,6.550271,18.8,6.7,8.856952,9.759259,4.8,22.93325,6.437021,3.399394,14.1,4.603704,8,7.7,2.528168,4.5,11.54673,15.3,2.951211,4.9,3.8,8.621656,NA,4.4,7.9,6.267594,8.3,9.078175,3.943244,3.59,6.53586,23.22687,4.242792,10.87203,6.835855,4.7,5.200841,NA,6.80473,5,8.5,10.53395,4.8,5.471304,7.659494,5.637595,2.2,27.16769,9.07,10.7,6.774769,1.2,15.46969,11.8,3.88,7.1,4.9,NA,2.3,6.511043,27.16769
2016M11,6.301574,8.280552,5.784892,8.936937,7.236368,7.83,4.3,0.901454,12.41842,6.9,3.292891,6.478355,4.013017,8.662249,13,3.6,3.93467,4.107923,6.677483,NA,3.847311,7.142246,5.244632,12.36622,6.540714,18.7,6.7,8.905317,9.714815,4.7,23.05538,6.374762,3.394342,13.8,4.492593,8,7.5,3.207756,4.4,11.89333,15.3,3.058793,4.9,3.6,8.62399,NA,4.4,7.8,6.155365,8.2,9.088947,4.075695,3.61,6.52795,23.1619,4.15678,10.8399,6.638474,4.5,5.23497,NA,6.393692,5,8.3,10.35148,4.8,5.413056,7.659494,5.626764,2.2,27.20682,8.83,10.6,6.905687,1.04,15.45161,11.9,3.84,7.8,4.7,NA,2.3,6.490938,27.20682
2016M12,6.249487,8.392796,5.810408,8.863497,7.383752,7.72,4.3,0.892473,12.76187,6.9,3.258482,6.463354,4.007566,9.268695,12.8,3.5,3.671212,4.176878,6.502567,NA,3.842234,7.031071,5.055325,12.25753,6.556528,18.5,6.7,8.373664,9.625926,4.7,23.15491,6.319821,3.260404,13.8,4.403704,8,7.5,2.827691,4.3,11.97862,15.3,3.016654,4.9,3.5,8.884196,NA,4.4,7.9,6.198832,8.4,9.027923,4.210454,3.62,6.546456,23.06875,4.176111,10.77111,6.463047,4.3,5.198339,NA,7.257272,5,8.1,10.13647,4.7,5.195916,7.659494,5.628011,2.2,27.15397,8.68,10.5,6.872856,1.03,15.42473,12,3.83,8,4.7,NA,2.3,6.492954,27.15397
2017M01,6.201687,8.882608,5.611732,8.828156,7.571358,7.6,NA,0.952971,12.95187,6.8,3.205027,6.49777,3.980132,9.317902,12.6,3.4,3.898564,4.174488,6.179488,NA,3.893759,7.044252,4.445743,12.15851,6.847792,18.4,5.2,8.886931,9.388889,4.6,22.84391,6.280076,3.341625,13.7,4.322222,8.8,7.4,3.50541,4.3,11.55937,18.3,2.99783,4.9,3.6,8.962956,NA,4.2,7.8,6.139396,8.1,10.19707,4.499228,3.53,6.844682,22.96572,4.631741,11.13497,6.416191,4.1,5.034337,NA,7.193463,6.5,8,9.806777,4.6,5.362026,8.414972,5.931165,2.2,27.49429,8.49,10.3,6.811545,1.09,15.36955,11.8,3.84,8.1,4.7,NA,2.24,6.71526,27.49429
